review_title,split_2_category,bert_topics,name_of_topic,x2,y2,z2,is_outlier
good quality. ,Accessories & Peripherals,1,Product Quality Related,-2.151361030025058,9.53887845578244,4.183312519337214,False
Nice product. ,Mobiles & Accessories,1,Product Quality Related,-2.89128381125126,9.136355401449899,4.946946631733848,False
Good product. ,Accessories & Peripherals,1,Product Quality Related,-2.469716035686615,8.630393194265148,3.974402844949548,False
Does the job well. ,Kitchen & Home Appliances,0,Good Review,-8.532278167058529,7.370873269631658,1.6206838904560847,False
Value for moeny product. ,Mobiles & Accessories,1,Product Quality Related,-2.722300638837238,8.561684007657457,4.646192745572361,False
good quality. ,Accessories & Peripherals,1,Product Quality Related,-3.164515988733707,8.35431997138722,4.296978076047726,False
It’s okay. ,Kitchen & Home Appliances,0,Good Review,-10.173338204249214,7.904949940492058,2.0030979770547614,True
Hard disk. Hard disk is good but data cable quality poor,External Devices & Data Storage,-1,General Review,2.0615201743753424,-6.596943803070347,-7.125689137036043,False
Not good for beginners. It's not good for beginners.It's not that simple to stich.. Sometimes the machine will stuck in the middle of stitching....,Kitchen & Home Appliances,1,Product Quality Related,-2.5375145931266383,8.630346007311804,4.549911020405961,False
Worest item. Product is not good it's very very worest item banana also not griding atleast nd charging issues battery is completed 2min and it will stops automatically,Kitchen & Home Appliances,2,Electronics-Charging Related,-2.150704409176078,-4.4430742963060945,1.2446680675269493,False
Awesome sound system like a sound bar picture quality is impressive and connected good. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.9623483701917146,9.648731780766846,4.655112638515899,False
Very good product and life saver in winters. ,Kitchen & Home Appliances,1,Product Quality Related,-2.83204295967758,9.12526743126069,4.70129825793217,False
Water taste is good and installation also done on prioritu basis worth for your money. ,Kitchen & Home Appliances,1,Product Quality Related,-2.4261897679663016,8.866953044182651,4.447734967231559,False
Just Average. ,Kitchen & Home Appliances,6,Average Review,4.500849983480933,-10.082676664178592,9.047256641716178,False
Product was good. ,Accessories & Peripherals,-1,General Review,2.069957351162894,-7.5584656484670525,-6.463442900042606,False
Good product. ,Accessories,1,Product Quality Related,-2.876711746603857,8.477638537900162,4.645207244037407,False
Very nice 👍. Very good product,Kitchen & Home Appliances,1,Product Quality Related,-1.5667460379817892,8.122455898553572,4.9327660654645,False
Nice Product. ,Networking Devices,1,Product Quality Related,-3.2112639750487424,8.901295043885032,4.731381068314974,False
Delivery at door step. ,Kitchen & Home Appliances,1,Product Quality Related,-3.026390163946825,9.152064105938553,5.112367489916342,False
Noise smartwatch. ,Wearable Technology,1,Product Quality Related,-2.3770371786504363,8.999321868928776,4.234199608156082,False
Go for it !!. ,Accessories & Peripherals,0,Good Review,-9.156532834113957,7.912716346550635,1.4541795228358978,False
Excellent sounding pair of earbuds with one fatal flaw. ,"Headphones, Earbuds, & Accessories",-1,General Review,1.3893717255301934,-6.572651540350795,-6.491258340515909,False
Decent product.. It was what I expected.  Does the job.,Accessories & Peripherals,1,Product Quality Related,-2.0484033967137676,8.929094665578237,4.537336579086843,False
Best cable. ,Accessories & Peripherals,2,Electronics-Charging Related,-1.3435575880777884,-3.8498600706235626,1.9989979831410105,False
MVP. ,Kitchen & Home Appliances,0,Good Review,-8.70665934773001,6.950343527429495,1.7711982401611799,False
Good quality storage bag. https://m.media-amazon.com/images/I/7168PizheiL._SY88.jpg,Home Medical Supplies & Equipment,1,Product Quality Related,-2.2420849988142755,8.513676226512183,5.50333280256213,False
Not bad. ,"Heating, Cooling, & Air Quality",0,Good Review,-9.555234238949554,7.560531319403052,2.274343433097669,False
Durable and Works Well. ,Accessories & Peripherals,1,Product Quality Related,-4.454221175484735,8.488890861280291,6.656381582985148,True
Small yet powerful. ,Kitchen & Home Appliances,1,Product Quality Related,-2.1781919371602663,8.910702594291315,4.015127407538329,False
Value for money. ,Mobiles & Accessories,1,Product Quality Related,-2.3514480848957713,8.101081979228374,4.67224492643895,False
Very Nice !. ,Kitchen & Home Appliances,0,Good Review,-8.905609872888856,7.108560363937178,2.3321504889742357,False
Unbelievable product in this Price Range. ,Accessories & Peripherals,1,Product Quality Related,-2.256378232204328,9.239201695358485,4.117235625566847,False
Pathetic. ,"Home Theater, TV, & Video",-1,General Review,2.0975602219464213,-7.568845602867762,-6.755604913408945,False
Nice but slow. ,External Devices & Data Storage,1,Product Quality Related,-2.319444407460073,8.225921692734447,4.984821302016107,False
Wonderful TV and Awful installation service from amazon. ,"Home Theater, TV, & Video",3,Smart Devices Related,-8.364390796591298,0.36601606864445824,-3.898780171244291,True
Nice Products. ,Accessories & Peripherals,1,Product Quality Related,-2.5256167637334994,9.116439474352454,4.941604423742724,False
Very easy to use but my mom wanted a transparent one. ,Kitchen & Home Appliances,1,Product Quality Related,-1.9893973162501153,8.576409310587373,4.6485294884655275,False
Nice pen. ,Office Paper Products,1,Product Quality Related,-1.986939075806273,8.42549441738655,4.470976147539541,False
Laptop stand. ,Accessories & Peripherals,-1,General Review,1.7770270453308588,-7.215546154090751,-7.084551678207461,False
Doesn't purify water. Pros:-Easy to install (pipe comes with 3 different dimensions)Cons:- Hoped it to purify the tap water (as mentioned in their description). Unfortunately doesn't serve the purpose - I measured my usual water with tds ppc meter - the result was 427 (usual for Bangalore). After I installed this filter - it showed the result of 424. Disappointing. You need it less than 100 to be sure to drink it.,Kitchen & Home Appliances,1,Product Quality Related,-3.0340171738822366,9.005677730365258,4.3207626144997455,False
More than price worthy. ,Kitchen & Home Appliances,-1,General Review,2.5116071049180415,-6.592875377223489,-7.6369435635099165,False
. Easy to use.,Kitchen & Home Appliances,1,Product Quality Related,-1.4224164093172134,8.245360453209189,4.722985187824863,False
good quality product and create ultra fine mist.. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-1.0523598826041909,15.624215573971595,6.53633372530042,True
Good quality. Nice quality and durable,Accessories & Peripherals,1,Product Quality Related,-2.0109502981654646,9.200845227897366,3.9641824670350214,False
Just Buy it. ,Accessories & Peripherals,1,Product Quality Related,-2.856944923145255,8.857764886622137,4.25318502427742,False
Very nice blender. ,Kitchen & Home Appliances,-1,General Review,1.871921053426407,-7.271236042981589,-6.5755726505585415,False
The are easy to use and are comfortable. ,Arts & Crafts,-1,General Review,2.4662286856934696,-6.774320996121111,-6.881287757808985,False
Good. ,Mobiles & Accessories,0,Good Review,-10.470571689688754,3.132575132465531,4.435405824677986,True
Value for money. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.5475461455577624,8.970952574900485,4.4259371071134215,False
Nice product for this price. ,Accessories & Peripherals,-1,General Review,2.010195105389643,-6.705882195215444,-6.322566204088207,False
Sensors burnt my wrist upon wearing overnight. ,Wearable Technology,3,Smart Devices Related,-6.855467298513667,-4.67317399507622,-2.407565653305126,False
Good tempered glass. ,Mobiles & Accessories,-1,General Review,2.338124313397642,-6.529385218822503,-6.883235960112178,False
good items. value for money.. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.989120092672306,9.388821080530054,4.4514829121225,False
For starter. ,Accessories & Peripherals,-1,General Review,2.325065153628686,-7.239236436641175,-7.630787636660321,False
Value for money. ,Mobiles & Accessories,1,Product Quality Related,-2.3028554918426183,9.099238162607717,4.99220157762179,False
It works as advertised. ,Mobiles & Accessories,0,Good Review,-9.432869077398639,7.419798844416254,1.572401622518424,False
Nice. ,Kitchen & Home Appliances,0,Good Review,-9.455294238191478,7.540668403641991,2.011339318517574,False
Average quality. Like,Accessories & Peripherals,6,Average Review,3.845211867468401,-9.554037669427709,9.204056518925658,False
Compatibility. ,"Home Theater, TV, & Video",0,Good Review,-8.939003552943632,7.666188963446466,2.099908636666495,False
Good. ,Kitchen & Home Appliances,0,Good Review,-8.834237566934911,7.518569062409866,2.4358191114698045,False
Awesome product. ,Wearable Technology,1,Product Quality Related,-1.7575224690234978,9.179736679284055,5.035928750985228,False
Good. ,Office Paper Products,0,Good Review,-9.081211933834322,7.548647303478738,1.5708217014214254,False
very good however size is small. ,Kitchen & Home Appliances,1,Product Quality Related,-2.2834770825959874,8.944540993633307,4.349631853602786,False
👍 nice. ,Kitchen & Home Appliances,0,Good Review,-8.64597469506248,7.6027886841990595,1.9002353148869828,False
Good. ,Kitchen & Home Appliances,0,Good Review,-8.564844096475014,7.691681380000497,2.4494429057819356,False
Usefull! Bought 3 packs in Rs 99 each containing 4 pieces. Easy to attach with usb cable. Bought total 12 pieces in Rs99. Loved it ❤️,Accessories & Peripherals,-1,General Review,2.1534268586303176,-6.92688174712688,-6.917714490916317,False
Bad Bad product. Please don't buy.. Bad Bad product. Please don't buy.,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.5247281385151883,9.500239740271535,4.2699940840676325,False
Its difficult to clean and and also from handle leakage takaes place.. ,Kitchen & Home Appliances,1,Product Quality Related,-1.9039209493246663,9.090197173768875,3.9775850320289194,False
Worthable. ,Cameras & Photography,-1,General Review,2.2247181857217333,-6.955619760550102,-6.866207801959208,False
Nice for the personal stuff. This is especially for those who are used to be more comfortable to be organised.,Office Paper Products,-1,General Review,2.406003362801945,-6.826033501573941,-6.937834366242653,False
Good. ,Kitchen & Home Appliances,0,Good Review,-8.436873005288364,6.798386806261613,1.1473478688737584,False
Good but PNG model is Made In China. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.662060767873679,9.132223553459392,5.179657509243309,False
Good product. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.3287801695543937,8.512226501316258,4.053463555648553,False
stopped working. ,Accessories & Peripherals,0,Good Review,-7.718901391823648,7.323261685932486,2.401670543151444,False
Item is good and recommendable. Item is very good and met my expectation,Home Medical Supplies & Equipment,1,Product Quality Related,-2.218212745239913,8.833316422274706,4.332876021558577,False
Good. ,Kitchen & Home Appliances,0,Good Review,-8.509936731906043,6.565224458133672,2.0281671839384154,False
Very nice. ,Wearable Technology,0,Good Review,-9.107013219386976,6.351074449910052,2.4574763361715966,False
Satisfied. ,Accessories & Peripherals,0,Good Review,-8.630790187459965,7.4121621227534,2.442413032223281,False
It is the best tv if you are getting it in 10-12k. Pros- xiomi 5a is best in budget-Nice picture quality-Very nice audio output- Full of featureCONS- sometimes tv lags-Sometimes stucksIn this prize range all tv having cons like this.::Overall nice tv,"Home Theater, TV, & Video",3,Smart Devices Related,-7.166962907652189,-5.394822728932192,-2.8516528779971755,False
Niceeee. I like this product as compare to price it’s look worthy. Hope will work like this in future too.,"Heating, Cooling, & Air Quality",1,Product Quality Related,-8.673461700351407,6.343628102006795,6.029947307282994,True
Worst product. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.4374002779362516,8.76582243082023,3.873531225704722,False
Premium juicer. ,Kitchen & Home Appliances,1,Product Quality Related,-2.631872677603461,9.609864152244855,4.654640971649307,False
Centre key. ,Mobiles & Accessories,4,Computer Accesories Related,7.057412723561171,-5.939315958102109,-6.588043350867567,False
Works as expected.. ,Mobiles & Accessories,0,Good Review,-8.540491915393144,7.275344117354237,1.4680865557485108,False
Awesome product. ,Wearable Technology,1,Product Quality Related,-2.469985790075283,9.620664186716015,4.069285573579635,False
Good. ,Accessories & Peripherals,0,Good Review,-8.353373975480109,6.5177078789044245,1.9469538962163135,False
Good affordable tempered glass. ,Mobiles & Accessories,-1,General Review,1.6267209947658383,-7.9617406924999905,-7.539170728347466,True
Handy. ,Kitchen & Home Appliances,-1,General Review,2.2719966115302648,-6.502548924151561,-6.460509312849786,False
